"Date";"De Bilt";"Eelde";"Maastricht"
191601;8,82789055740947;7,82143430972686;8,83279878877765
191602;8,84912711654925;7,84334291187739;8,8446267457669
191603;8,89018894450624;7,87346835990607;8,8852808676307
191604;9,00127765418366;7,98235724879496;8,99636509702138
191605;9,21736636386108;8,21638502657274;9,24633821530095
191606;9,22794432085032;8,26479452478062;9,26149950562353
191607;8,8470303423557;7,9357622667161;8,83488660239773
191608;8,39205523774211;7,55321651482247;8,32102497042569
191609;8,1075102406554;7,32860087045571;7,98417946748592
191610;7,82936507936508;7,06561699948797;7,68969918074757
191611;7,71936507936508;6,95774065540195;7,6036866359447
191612;8,01325396825397;7,28166986687148;7,93350742447516
191701;8,29585253456221;7,61003456221198;8,23900025601638
191702;8,33953533026114;7,69565284178187;8,30109703020993
191703;8,38173067076293;7,77040642601126;8,37811763952893
191704;8,35053891449053;7,74771377368151;8,36495007680491
191705;8,3283749359959;7,7183544546851;8,31247695852534
191706;8,27973246287762;7,67891449052739;8,19347158218126
191707;8,31844214029698;7,70982846902202;8,23527265745007
191708;8,70085381464414;8,02644233230927;8,71093029953917
191709;9,04872247823861;8,37477662570404;9,11185675883257
191710;9,31194828469022;8,6893509984639;9,39112647209421
191711;9,43391065028162;8,84841461853559;9,48854134664618
191712;9,22045634920635;8,61636712749616;9,23137288786482
191801;9,01614183307731;8,36093253968254;9,0091506656426
191802;8,98455581157194;8,30770673323093;8,98831733230926
191803;8,91603430619559;8,20880440348182;8,91928955453149
191804;8,90866871479775;8,2181009984639;8,89058435739887
191805;8,84366423451101;8,19739759344598;8,83896249359959
191806;8,96400921658986;8,31069956477215;9,0368029953917
191807;9,161455453149;8,49712429595494;9,274571812596
191808;8,96270353302611;8,33156650025602;9,07240687403994
191809;8,78491935483871;8,1439656938044;8,88986559139785
191810;8,68784946236559;8,01837877624168;8,77163978494624
191811;8,60112903225806;7,89951228878648;8,65852150537634
191812;8,63051971326165;7,89981246799795;8,70456989247312
191901;8,58087813620071;7,84513952892985;8,67091397849462
191902;8,49579749103943;7,72376856118792;8,58489247311828
191903;8,54021953405018;7,77095942140297;8,66461021505376
191904;8,48746415770609;7,72460189452125;8,6194623655914
191905;8,28804211469534;7,47241103430619;8,41514784946236
191906;8,09896953405018;7,20086533538146;8,23422043010753
191907;8,10649641577061;7,16255888376856;8,23784946236559
191908;8,41397231491781;7,46165609495559;8,53563867259918
191909;8,76109875169942;7,83454362872327;8,90022895810159
191910;9,01526541836609;8,11615653194908;9,19186426276109
191911;9,10155574094673;8,2384952416265;9,32731677172167
191912;9,11729050797182;8,29708395130392;9,34193594734891
192001;9,2547994685453;8,45836083302435;9,47483469286862
