"Date";"De Bilt";"Eelde";"Maastricht"
191705;14,3387096774194;13,2774193548387;15,558064516129
191706;17,6733333333333;17,9333333333333;17,7933333333333
191707;16,3032258064516;16,2161290322581;16,6838709677419
191708;15,8548387096774;15,8032258064516;16,241935483871
191709;14,29;13,7933333333333;15,01
191710;8,06451612903226;7,08387096774194;7,71612903225806
191711;7,10333333333333;6,33;6,59333333333333
191712;0,067741935483871;-0,432258064516129;-1,13870967741935
191801;2,9;1,74516129032258;3,23225806451613
191802;4,15714285714286;2,91785714285714;4,20357142857143
191803;4,58387096774194;4,0258064516129;4,75806451612903
191804;8,22666666666667;7,55;7,88
191805;13,6258064516129;13,1516129032258;14,2193548387097
191806;13,2633333333333;12,49;12,96
191807;15,8096774193548;15,5290322580645;16,1838709677419
191808;15,5903225806452;15,2129032258065;16,241935483871
191809;12,91;12,01;13,3533333333333
191810;9,26774193548387;9,09032258064516;8,68387096774194
191811;4,34;3,82666666666667;4,38666666666667
191812;5,71935483870968;4,79032258064516;5,81612903225806
191901;1,98709677419355;0,996774193548387;1,98387096774194
191902;0,3;-0,307142857142857;0,6
191903;4,1741935483871;2,74838709677419;3,98064516129032
191904;6,30666666666667;5,81333333333333;5,82
191905;13,4645161290323;12,0354838709677;13,5645161290323
191906;14,13;13,6133333333333;14,72
191907;13,7516129032258;13,0935483870968;13,6161290322581
191908;15,6064516129032;14,7354838709677;16,7451612903226
191909;13,96;13,62;14,7633333333333
191910;6,95161290322581;6,36774193548387;6,19032258064516
191911;1,87;0,496666666666667;1,97666666666667
191912;3,65161290322581;1,60322580645161;3,88387096774194
192001;4,23548387096774;3,26451612903226;4,00322580645161
192002;5,43103448275862;4,60344827586207;5,72758620689655
192003;7,3741935483871;6,78709677419355;7,60322580645161
192004;9,20666666666667;8,53333333333333;9,19666666666667
192005;12,6354838709677;12,2516129032258;13,4387096774194
192006;15,3366666666667;14,8033333333333;15,1966666666667
192007;15,8451612903226;15,7741935483871;16,3290322580645
192008;13,9548387096774;13,8548387096774;14,2903225806452
192009;13,04;12,77;13,36
192010;7,94516129032258;6,81612903225806;9,01612903225806
192011;3,28666666666667;2,28666666666667;3,14333333333333
192012;2,11290322580645;0,983870967741935;2,15161290322581
192101;6,27096774193548;5,23225806451613;5,87096774193548
192102;3,10357142857143;3,08214285714286;2,70357142857143
192103;6,68709677419355;6,16451612903226;6,91935483870968
192104;8,73333333333333;8,27666666666667;8,32333333333333
192105;13,1387096774194;12,7677419354839;13,4741935483871
192106;14,4466666666667;13,4533333333333;14,5533333333333
192107;17,5387096774194;16,7548387096774;18,841935483871
192108;16,4483870967742;16,1774193548387;16,9258064516129
192109;13,6866666666667;13,2866666666667;14,7533333333333
192110;12,3032258064516;12,0387096774194;13,5903225806452
192111;1,29333333333333;0,343333333333333;0,593333333333333
192112;3,19032258064516;2,54516129032258;2,56451612903226
192201;0,435483870967742;-1,49354838709677;0,564516129032258
192202;1,69642857142857;-0,0714285714285714;2,17142857142857
192203;4,20322580645161;3,24193548387097;4,06451612903226
192204;6,03666666666667;5,38333333333333;5,88666666666667
192205;13,0935483870968;12,6064516129032;14,2967741935484
192206;14,8066666666667;13,78;15,4733333333333
192207;14,9096774193548;14,4935483870968;15,2258064516129
192208;14,6322580645161;14,2451612903226;15,3
192209;12,4133333333333;11,4;11,92
192210;6,41935483870968;5,7258064516129;5,80645161290323
192211;4,94666666666667;4,18;3,80333333333333
192212;4,56451612903226;4,28709677419355;4,20645161290323
192301;4,0258064516129;3,53225806451613;3,09032258064516
192302;3,06785714285714;0,942857142857143;4,475
192303;6,57096774193548;5,4;6,54516129032258
192304;7,79333333333333;6,33666666666667;7,95
192305;10,2193548387097;9,36774193548387;10,8322580645161
192306;11,5633333333333;10,2233333333333;11,26
192307;18,2903225806452;17,8193548387097;19,0903225806452
192308;15,4677419354839;14,5354838709677;16,3354838709677
192309;12,8133333333333;12,2266666666667;13,6666666666667
192310;10,5096774193548;9,83870967741935;10,941935483871
192311;2,98;2,69666666666667;2,91
192312;0,503225806451613;-1,31612903225806;0,635483870967742
192401;0,125806451612903;-1,46129032258065;1,2
192402;0,448275862068966;-0,486206896551724;-0,248275862068965
192403;3,39032258064516;2,01935483870968;3,70967741935484
192404;6,59333333333333;5,44;6,86
192405;13;12,2258064516129;14,1193548387097
192406;14,59;13,9133333333333;15,23
192407;15,9645161290323;15,9193548387097;16,3548387096774
192408;14,1645161290323;14,1741935483871;13,9806451612903
192409;13,7133333333333;13,29;13,9066666666667
192410;10,441935483871;9,38064516129032;10,5096774193548
192411;4,9;4,08666666666667;5,13
192412;3,78709677419355;3,34516129032258;3,53548387096774
192501;3,86451612903226;3,56129032258064;3,75483870967742
192502;4,825;4,18214285714286;4,84285714285714
192503;3,60322580645161;2,84516129032258;2,45806451612903
192504;8,05666666666667;7,77333333333333;8,21
192505;13,541935483871;13,2322580645161;13,7838709677419
192506;14,7933333333333;13,8933333333333;14,8066666666667
192507;17,7935483870968;18,0193548387097;17,8064516129032
192508;15,9354838709677;15,7129032258065;16,1612903225806
192509;11,67;11,2533333333333;11,1833333333333
192510;9,69677419354839;9,07096774193548;9,55806451612903
192511;2,78333333333333;2,71;2,06333333333333
192512;1,35161290322581;-0,245161290322581;2,04838709677419
192601;2,26451612903226;0,712903225806452;2,5258064516129
192602;6,41071428571429;4,57142857142857;7,21428571428571
192603;5,86774193548387;5,11612903225806;5,43225806451613
192604;9,93666666666667;9,14333333333333;9,94
192605;10,5258064516129;9,76129032258065;10,3612903225806
192606;13,6433333333333;13,7733333333333;13,47
192607;17,2354838709677;16,9032258064516;17,2612903225806
192608;16,1322580645161;15,8677419354839;16,4806451612903
192609;14,8666666666667;14,3466666666667;15,9033333333333
192610;7,84516129032258;7,44193548387097;8,46129032258064
192611;6,56333333333333;5,90666666666667;7,33666666666667
192612;2,9258064516129;2,75483870967742;1,0741935483871
192701;3,89677419354839;3,22258064516129;3,7
192702;2,88214285714286;2,16428571428571;3,12142857142857
192703;6,57096774193548;6,26774193548387;6,87741935483871
192704;7,76333333333333;6,77;7,99666666666667
192705;11,2258064516129;9,70645161290323;11,7064516129032
192706;13,0233333333333;12,2833333333333;13,83
192707;16,6290322580645;16,5935483870968;17,0677419354839
192708;16,3903225806452;16,3806451612903;16,6806451612903
192709;13,7333333333333;13,3133333333333;14,0933333333333
192710;10,2903225806452;9,63870967741935;10,0516129032258
192711;4,10666666666667;2,64666666666667;4,45666666666667
192712;-1,16129032258065;-2,2741935483871;-0,970967741935484
192801;3,63870967741935;2,36451612903226;3,93870967741935
192802;4,8551724137931;3,67931034482759;4,72068965517241
192803;4,4741935483871;3,27096774193548;5,23225806451613
192804;8,25333333333333;7,68333333333333;8,33666666666667
192805;10,6838709677419;10;10,441935483871
192806;13,7166666666667;12,7;14,1566666666667
192807;16,7032258064516;16,0225806451613;18,158064516129
192808;15,7322580645161;15,2548387096774;16,6838709677419
192809;12,4733333333333;12,34;12,9433333333333
192810;9,72258064516129;9,14516129032258;9,86129032258065
192811;7,47333333333333;7,38;7,12333333333333
192812;2,38064516129032;1,51290322580645;1,85806451612903
192901;-1,24838709677419;-2,15483870967742;-1,93548387096774
192902;-5,48214285714286;-7,14285714285714;-5,01071428571429
192903;3,61290322580645;2,71612903225806;4,74516129032258
192904;5,43;4,29666666666667;5,61666666666667
192905;12,4322580645161;11,4225806451613;13,2161290322581
192906;13,5566666666667;12,57;14,15
192907;16,6677419354839;15,8935483870968;17,6354838709677
192908;15,8225806451613;15,6548387096774;16,958064516129
192909;15,49;15,2233333333333;16,82
192910;10,0645161290323;9,78064516129032;9,86774193548387
192911;6,04333333333333;5,43333333333333;6,60333333333333
192912;5,04516129032258;4,16451612903226;5,62903225806452
193001;4,75161290322581;3,89354838709677;5,64193548387097
193002;1,63571428571429;0,535714285714286;1,8
193003;4,8741935483871;3,51935483870968;5,78064516129032
193004;8,81333333333333;7,94;9,10333333333333
193005;11,558064516129;10,758064516129;11,7096774193548
193006;17,1833333333333;16,6433333333333;17,8966666666667
193007;15,8;15,6741935483871;15,6709677419355
193008;16,1870967741935;15,9870967741935;16,741935483871
193009;13,7666666666667;13,27;13,8266666666667
193010;10,1258064516129;9,52903225806452;10,2193548387097
193011;7,12;6,39333333333333;7,32666666666667
193012;2,31290322580645;1,53870967741935;2,45161290322581
193101;2,60322580645161;1,89677419354839;2,28064516129032
193102;1,25;0,289285714285714;0,975
193103;2,39354838709677;1,42258064516129;3,10322580645161
193104;7,24666666666667;6,06;7,08
193105;13,3064516129032;13,1354838709677;14,3225806451613
193106;14,91;14,11;16,1666666666667
193107;16,1677419354839;16,1354838709677;16,7096774193548
193108;15,4032258064516;15,2;15,3935483870968
193109;11,4;11,25;10,8633333333333
193110;8,74193548387097;8,77096774193548;8,52903225806452
193111;6,56;6,13666666666667;7,4
193112;3,30967741935484;2,66774193548387;1,98064516129032
193201;4,12903225806452;3,90322580645161;3,98387096774194
193202;1,60689655172414;1,48275862068966;-0,120689655172414
193203;3,16129032258065;2,26129032258065;2,88064516129032
193204;7,27333333333333;6,57333333333333;7,11333333333333
193205;12;11,8;12,4064516129032
193206;14,58;13,7333333333333;14,9033333333333
193207;16,9516129032258;17,458064516129;17,1741935483871
193208;18,2548387096774;17,6806451612903;19,5935483870968
193209;14,3933333333333;13,9433333333333;15,15
193210;9,22903225806452;8,61612903225806;9,26774193548387
193211;5,43;4,91333333333333;5,19333333333333
193212;3,51290322580645;2,84838709677419;4,28387096774194
193301;0,145161290322581;-0,570967741935484;0,180645161290323
193302;2,86428571428571;2,11428571428571;2,39642857142857
193303;6,84193548387097;5,95483870967742;7,34838709677419
193304;8,36666666666667;7,65;8,46666666666667
193305;11,9225806451613;11,1870967741935;11,8451612903226
193306;15,1;15,0933333333333;14,62
193307;17,5451612903226;17,0322580645161;18,2
193308;16,8645161290323;16,4741935483871;17,8612903225806
193309;14,4966666666667;14,2933333333333;14,91
193310;9,73870967741935;9,5;9,76129032258065
193311;4,05666666666667;3,49;3,35333333333333
193312;-2,04838709677419;-1,76451612903226;-3,18709677419355
193401;2,29354838709677;1,89032258064516;2,04516129032258
193402;3,38928571428571;3,48214285714286;2,17142857142857
193403;4,83548387096774;4,16129032258065;4,34193548387097
193404;10,2033333333333;9,37;10,8866666666667
193405;11,8967741935484;11,6193548387097;12,4451612903226
193406;15,46;14,4566666666667;15,8633333333333
193407;17,158064516129;16,3258064516129;17,8870967741935
193408;15,8322580645161;15,6032258064516;16,8774193548387
193409;15,46;15,5533333333333;16,78
193410;11,0032258064516;10,558064516129;11,0806451612903
193411;5,41666666666667;5,73;4,64666666666667
193412;6,99032258064516;5,99677419354839;7,46451612903226
193501;3;2,00967741935484;1,69677419354839
193502;4,41428571428571;3,68214285714286;3,74642857142857
193503;4,95806451612903;3,98064516129032;5,10645161290323
193504;7,78333333333333;7,29666666666667;7,58
193505;10,8387096774194;9,94838709677419;10,5548387096774
193506;16,03;15,55;16,7566666666667
193507;17,1387096774194;16,2516129032258;18,0483870967742
193508;16,6483870967742;16,5935483870968;17,258064516129
193509;13,8633333333333;13,36;14,37
193510;9,54838709677419;9,17741935483871;9,29677419354839
193511;6,99333333333333;6,52333333333333;7,37
193512;2,65483870967742;1,73548387096774;2,38387096774194
193601;4,75806451612903;3,94516129032258;5,06129032258065
193602;2,22758620689655;1,54137931034483;2,02413793103448
193603;6,62258064516129;5,32258064516129;6,94838709677419
193604;6,16333333333333;4,99333333333333;5,50333333333333
193605;12,7258064516129;11,3483870967742;12,4064516129032
193606;16,01;15,4833333333333;16,0633333333333
193607;16,0387096774194;15,958064516129;16,2064516129032
193608;16,4096774193548;16,2161290322581;16,9709677419355
193609;13,7733333333333;13,4;14,2566666666667
193610;8,69032258064516;8,40967741935484;7,49677419354839
193611;5,13666666666667;4,85666666666667;4,87333333333333
193612;3,30645161290323;3,25483870967742;3,06774193548387
193701;2,66451612903226;0,774193548387097;3,80967741935484
193702;4,84642857142857;3,3;4,83214285714286
193703;3,39032258064516;2,63548387096774;3,34838709677419
193704;8,72666666666667;8,11;8,36333333333333
193705;13,8870967741935;13,141935483871;14,2741935483871
193706;15,2733333333333;14,6333333333333;15,6866666666667
193707;16,241935483871;16,1548387096774;16,7677419354839
193708;16,8645161290323;16,6548387096774;16,7774193548387
193709;13,17;12,9166666666667;13,58
193710;10,6903225806452;10,9032258064516;11,0838709677419
193711;4,56666666666667;3,88;4,35333333333333
193712;1,70645161290323;0,919354838709677;1,38064516129032
193801;4,05483870967742;3,46451612903226;3,57096774193548
193802;3,41785714285714;2,82857142857143;2,56428571428571
193803;7,78709677419355;7,36774193548387;8,20645161290323
193804;6,86333333333333;6,37666666666667;5,41666666666667
193805;10,941935483871;10,5;10,8129032258065
193806;14,9966666666667;14,42;15,8133333333333
193807;15,7645161290323;15,6322580645161;16,4096774193548
193808;17,2838709677419;17,7193548387097;17,4225806451613
193809;14,5433333333333;14,6533333333333;14,9566666666667
193810;9,28387096774193;8,90645161290323;9,47741935483871
193811;8,36333333333333;8,15666666666667;8,83
193812;0,332258064516129;-0,474193548387097;0,764516129032258
193901;4,34516129032258;3,29677419354839;4,74193548387097
193902;3,52142857142857;2,97857142857143;3,58928571428571
193903;4,52258064516129;3,70322580645161;3,93225806451613
193904;9,14;7,93666666666667;9,37333333333333
193905;11,8129032258065;11,0096774193548;11,3677419354839
193906;15,8333333333333;15,0533333333333;16,2166666666667
193907;16,5064516129032;16,4806451612903;16,7387096774194
193908;17,0064516129032;17,2806451612903;17,2709677419355
193909;14,6066666666667;14,5766666666667;14,0366666666667
193910;7,5741935483871;6,47741935483871;7,78709677419355
193911;7,14;6,2;7,88
193912;1,02903225806452;0,225806451612903;0,870967741935484
194001;-5,50967741935484;-6,87096774193548;-5,75483870967742
194002;-1,27586206896552;-3,62413793103448;0,268965517241379
194003;5,23225806451613;3,50967741935484;5,53870967741936
194004;8,91333333333333;7,50666666666667;8,90666666666667
194005;12,9709677419355;12;12,8548387096774
194006;16,09;15,2833333333333;16,23
194007;15,4612903225806;15,3290322580645;15,7225806451613
194008;14,8741935483871;14,2322580645161;15,0709677419355
194009;12,71;12,0533333333333;13,1366666666667
194010;8,68387096774194;7,77096774193548;8,86129032258065
194011;6,58;6,25333333333333;7,05666666666667
194012;0,825806451612903;0,303225806451613;-0,325806451612903
194101;-2,46129032258065;-4,28064516129032;-2,4
194102;1,6;-0,189285714285714;2,15
194103;4,76451612903226;2,80967741935484;5,29032258064516
194104;6,74;5,36333333333333;6,82
194105;9,55483870967742;9,0258064516129;9,4
194106;16,3133333333333;15,32;16,4233333333333
194107;18,5774193548387;18,6258064516129;18,5870967741935
194108;14,7903225806452;14,5161290322581;14,8451612903226
194109;14,0966666666667;13,04;14,15
194110;9,49677419354839;9,09677419354839;9,02258064516129
194111;4,18666666666667;2,87666666666667;4,73666666666667
194112;4,64193548387097;4,27096774193548;3,45483870967742
194201;-5,12903225806452;-6,45806451612903;-5,11612903225806
194202;-4,25357142857143;-4,65714285714286;-4,72142857142857
194203;2,67096774193548;1,01612903225806;4,76129032258065
194204;9,19666666666667;7,23333333333333;9,43333333333333
194205;11,9741935483871;10,8870967741935;12,1387096774194
194206;14,0766666666667;13,09;14,7166666666667
194207;15,6741935483871;15,1225806451613;16,0129032258065
194208;17,3161290322581;17,4935483870968;18,1774193548387
194209;14,38;13,9433333333333;15,25
194210;11,5483870967742;10,9677419354839;12,0677419354839
194211;5,63666666666667;5,36333333333333;4,61
194212;4,22258064516129;4,0741935483871;4,46129032258064
194301;2,74193548387097;1,57741935483871;3,23225806451613
194302;4,475;4,37142857142857;3,925
194303;6,40645161290323;5,99354838709677;6,51290322580645
194304;10,3633333333333;9,17333333333333;10,59
194305;13,1935483870968;12,4096774193548;13,3741935483871
194306;14,1166666666667;13,92;13,9766666666667
194307;16,6709677419355;16,2451612903226;17,3741935483871
194308;16,3516129032258;16,1645161290323;17,4387096774194
194309;13,1133333333333;13,26;13,6833333333333
194310;10,2612903225806;9,83225806451613;11,241935483871
194311;4,71666666666667;4,02;4,50666666666667
194312;1,38064516129032;1,51612903225806;1,46451612903226
194401;5,21612903225806;4,85161290322581;4,8258064516129
194402;1,91034482758621;1,8;0,0310344827586207
194403;3,63870967741935;3,00322580645161;2,42903225806452
194404;9,39333333333333;8,41333333333333;9,89333333333333
194405;11,3451612903226;10,7032258064516;11,5774193548387
194406;13,7866666666667;13,1933333333333;13,8833333333333
194407;16,4193548387097;16,3322580645161;16,758064516129
194408;18,5032258064516;18,6548387096774;19,358064516129
194409;12,95;12,4533333333333;13,1
194410;9,46774193548387;9,05161290322581;9,06129032258064
194411;6,24333333333333;5,49333333333333;5,88
194412;2,50645161290323;1,89354838709677;2,27741935483871
194501;-1,48387096774194;-1,97741935483871;-3,10645161290323
194502;6,075;5,32857142857143;6,1
194503;7,35806451612903;6,90645161290323;7,44838709677419
194504;10,1333333333333;8,63;10,02
194505;13,3387096774194;12,441935483871;14,1548387096774
194506;15,5166666666667;15,18;16,2366666666667
194507;17,2709677419355;16,9354838709677;18,1
194508;16,0193548387097;15,6322580645161;15,9612903225806
194509;14,1733333333333;13,97;14,72
194510;11,2516129032258;11,2677419354839;11,2096774193548
194511;4,89333333333333;4,58333333333333;4,59
194512;3,20322580645161;2,85483870967742;3,35161290322581
194601;0,329032258064516;-0,516129032258065;0,329032258064516
194602;4,66071428571429;3,96071428571429;4,45357142857143
194603;4,20645161290323;3,07096774193548;4,59032258064516
194604;10,1633333333333;9,48333333333333;10,2266666666667
194605;12,6483870967742;11,8258064516129;12,6483870967742
194606;13,6566666666667;13,4833333333333;14,06
194607;16,9032258064516;16,7645161290323;17,7193548387097
194608;15,4161290322581;15,1935483870968;16,0258064516129
194609;14,17;13,77;14,82
194610;9,13225806451613;8,51935483870968;8,89032258064516
194611;6,4;5,83666666666667;6,45333333333333
194612;-0,332258064516129;-0,887096774193548;-0,138709677419355
194701;-1,43225806451613;-3,0258064516129;-1,03870967741935
194702;-5,56428571428571;-6,94285714285714;-4,11785714285714
194703;3,21935483870968;1,47741935483871;4,59032258064516
194704;8,9;7,98666666666667;10,2433333333333
194705;14,7064516129032;14,158064516129;15,1870967741935
194706;16,9533333333333;16,76;17,5266666666667
194707;18,2129032258064;17,7806451612903;19,058064516129
194708;18,9451612903226;18,4838709677419;19,9129032258065
194709;16,1666666666667;16,15;17,1766666666667
194710;9,15483870967742;8,81612903225806;9,78709677419355
194711;6,94;6,3;6,63333333333333
194712;4,13548387096774;3,53548387096774;3,39354838709677
194801;5,14838709677419;3,70645161290323;5,73870967741935
194802;3,1;2,28965517241379;2,5
194803;6,73225806451613;5,50322580645161;7,66774193548387
194804;9,94;9,31666666666667;9,67666666666667
194805;12,5161290322581;11,7967741935484;13,0193548387097
194806;14,8966666666667;14,1566666666667;15,1233333333333
194807;16,2193548387097;16,241935483871;16,1032258064516
194808;16,0161290322581;15,6741935483871;16,3967741935484
194809;14,0866666666667;14,08;14,3966666666667
194810;9,57741935483871;9,54838709677419;9,44838709677419
194811;4,83;5,29666666666667;5,76333333333333
194812;3,43548387096774;3,25806451612903;4,1258064516129
194901;3,7258064516129;3,30645161290323;3,71612903225806
194902;3,83928571428571;3,85714285714286;4,14642857142857
194903;4,05483870967742;2,92903225806452;3,80967741935484
194904;10,2766666666667;9,59;11,0866666666667
194905;11,1967741935484;10,7548387096774;11,4096774193548
194906;14,1266666666667;13,17;14,14
194907;16,9387096774194;15,7451612903226;17,4967741935484
194908;16,5935483870968;16,1161290322581;17,3129032258065
194909;16,5166666666667;16,5466666666667;17,6366666666667
194910;11,0709677419355;11,2064516129032;11,741935483871
194911;5,23666666666667;5,07666666666667;5,04333333333333
194912;4,39677419354839;4,3741935483871;4,22258064516129
195001;1,10645161290323;0,909677419354839;1,18387096774194
195002;5,55;4,675;5,97142857142857
195003;6,54193548387097;6,11290322580645;6,48709677419355
195004;7,64666666666667;6,91666666666667;7,52333333333333
195005;12,5806451612903;11,6290322580645;13,241935483871
195006;16,74;16,2833333333333;17,93
195007;16,7967741935484;16,2645161290323;17,9516129032258
195008;16,6258064516129;16,8516129032258;17,7193548387097
195009;13,21;12,54;13,1466666666667
195010;9,11935483870968;8,74516129032258;9,22258064516129
195011;5,89;4,91333333333333;5,92666666666667
195012;-1,2;-1,09354838709677;-1,50322580645161
195101;4,03548387096774;2,67741935483871;4,22258064516129
195102;3,86785714285714;2,77857142857143;4,14285714285714
195103;4,00322580645161;2,65483870967742;4,1741935483871
195104;7,12;6,41666666666667;7,49
195105;11,9354838709677;11,3193548387097;11,6354838709677
195106;14,9766666666667;14,1733333333333;15,1
195107;16,4903225806452;15,6451612903226;16,8903225806452
195108;16,0322580645161;16,0387096774194;16,6612903225806
195109;15,21;14,7633333333333;15,2266666666667
195110;8,67096774193548;7,94193548387097;8,20322580645161
195111;8,44;7,68333333333333;8,56666666666667
195112;4,31290322580645;4,27096774193548;4,52903225806452
195201;2,4741935483871;1,88387096774194;2,01290322580645
195202;2,38620689655172;2,23793103448276;1,47931034482759
195203;4,89677419354839;3,49354838709677;5,87096774193548
195204;10,3166666666667;9,40666666666667;11,23
195205;13,2129032258065;12,1258064516129;13,5612903225806
195206;14,8;14,07;15,65
195207;17,0838709677419;16,2774193548387;17,8612903225806
195208;16,6935483870968;16,4903225806452;17,5290322580645
195209;11,47;10,8866666666667;10,99
195210;8,21935483870968;7,81290322580645;8,33870967741935
195211;2,97333333333333;2,43333333333333;3,2
